IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.192.24,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,46,3.74
8.219.5.10,8443,8443,TRUE,SIN,Asia Pacific,Singapore,68,3.74
8.217.181.213,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,40,3.74
8.222.180.86,8443,8443,TRUE,SIN,Asia Pacific,Singapore,78,3.73
47.245.102.52,2053,2053,TRUE,SIN,Asia Pacific,Singapore,80,3.73
47.242.202.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,83,3.73
8.222.193.65,2083,2083,TRUE,SIN,Asia Pacific,Singapore,124,3.73
8.222.237.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,73,3.73
47.236.10.100,2053,2053,TRUE,SIN,Asia Pacific,Singapore,43,3.73
8.209.126.39,443,443,TRUE,FRA,Europe,Frankfurt,183,3.72
8.222.214.231,443,443,TRUE,SIN,Asia Pacific,Singapore,109,3.72
8.219.124.227,2053,2053,TRUE,SIN,Asia Pacific,Singapore,155,3.72
47.236.10.100,2096,2096,TRUE,SIN,Asia Pacific,Singapore,79,3.72
47.236.166.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,123,3.72
8.219.111.147,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,3.72
47.238.5.0,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,107,3.71
8.219.114.201,2087,2087,TRUE,SIN,Asia Pacific,Singapore,104,3.71
47.236.17.193,8443,8443,TRUE,SIN,Asia Pacific,Singapore,78,3.7
47.238.0.114,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,155,3.7
8.217.121.207,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,61,3.7
47.245.118.70,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,3.7
47.238.48.153,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,70,3.7
8.219.201.245,443,443,TRUE,SIN,Asia Pacific,Singapore,106,3.69
47.238.43.79,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,68,3.69
8.217.127.73,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,58,3.68
47.76.243.157,80,443,TRUE,SIN,Asia Pacific,Singapore,56,3.68
8.210.245.224,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,49,3.68
47.76.77.103,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.68
47.245.126.151,8443,8443,TRUE,SIN,Asia Pacific,Singapore,63,3.67
8.217.250.222,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,59,3.67
8.219.78.188,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,3.67
47.245.105.224,2096,2096,TRUE,SIN,Asia Pacific,Singapore,61,3.67
8.222.187.4,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,3.67
8.217.123.243,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.67
8.219.237.250,2096,2096,TRUE,SIN,Asia Pacific,Singapore,159,3.67
47.237.121.38,2053,2053,TRUE,SIN,Asia Pacific,Singapore,87,3.66
8.222.215.228,2096,2096,TRUE,SIN,Asia Pacific,Singapore,30,3.65
47.236.10.182,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,3.65
8.217.123.243,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,3.64
8.222.222.64,2087,2087,TRUE,SIN,Asia Pacific,Singapore,105,3.63
47.243.186.171,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,104,3.62
47.242.171.94,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,3.62
8.219.222.98,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,3.62
47.245.86.230,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,3.62
47.242.202.230,443,443,TRUE,HKG,Asia Pacific,Hong Kong,79,3.62
47.245.114.163,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,3.61
47.237.125.8,8443,8443,TRUE,SIN,Asia Pacific,Singapore,33,3.61
8.219.170.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,178,3.6
47.76.227.40,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,45,3.6
8.222.193.65,2087,2087,TRUE,SIN,Asia Pacific,Singapore,93,3.6
47.236.80.110,2087,2087,TRUE,SIN,Asia Pacific,Singapore,99,3.6
47.243.255.224,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,51,3.59
47.243.26.83,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,106,3.59
47.76.26.26,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,65,3.58
8.217.239.116,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,108,3.58
47.76.159.146,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,66,3.57
47.243.42.155,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.57
47.237.83.20,2087,2087,TRUE,SIN,Asia Pacific,Singapore,71,3.56
47.237.10.1,2087,2087,TRUE,SIN,Asia Pacific,Singapore,77,3.55
8.222.174.108,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,3.55
47.236.93.176,2087,2087,TRUE,SIN,Asia Pacific,Singapore,88,3.55
47.238.40.58,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,94,3.52
47.76.213.245,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,81,3.52
47.245.102.52,8443,8443,TRUE,SIN,Asia Pacific,Singapore,35,3.52
8.217.239.116,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,53,3.52
47.76.220.130,80,443,TRUE,SIN,Asia Pacific,Singapore,78,3.51
47.80.16.240,443,443,TRUE,ICN,Asia Pacific,Seoul,73,3.5
47.76.106.86,80,443,TRUE,SIN,Asia Pacific,Singapore,79,3.5
47.80.2.19,443,443,TRUE,ICN,Asia Pacific,Seoul,78,3.5
47.236.202.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,72,3.5
8.219.54.203,443,443,TRUE,SIN,Asia Pacific,Singapore,122,3.49
8.218.243.95,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,75,3.49
8.219.174.213,8443,8443,TRUE,SIN,Asia Pacific,Singapore,66,3.48
47.236.144.156,2053,2053,TRUE,SIN,Asia Pacific,Singapore,64,3.48
47.242.171.94,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,61,3.48
47.236.83.239,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,3.48
47.245.118.70,2087,2087,TRUE,SIN,Asia Pacific,Singapore,41,3.48
47.236.169.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,42,3.46
8.219.93.5,8443,8443,TRUE,SIN,Asia Pacific,Singapore,94,3.46
8.210.63.130,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,82,3.46
8.222.237.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,29,3.46
8.219.99.169,2096,2096,TRUE,SIN,Asia Pacific,Singapore,69,3.45
8.219.210.64,2087,2087,TRUE,SIN,Asia Pacific,Singapore,6,3.43
47.245.114.163,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,3.43
8.222.187.4,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,3.43
8.210.65.1,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,76,3.43
8.219.194.170,2087,2087,TRUE,SIN,Asia Pacific,Singapore,216,3.43
47.242.176.237,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,45,3.43
8.222.222.64,2096,2096,TRUE,SIN,Asia Pacific,Singapore,63,3.43
47.242.183.7,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,3.42
47.76.227.128,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,53,3.42
8.222.187.4,2053,2053,TRUE,SIN,Asia Pacific,Singapore,89,3.42
47.242.59.216,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,59,3.42
8.220.202.59,443,443,TRUE,ICN,Asia Pacific,Seoul,65,3.42
47.76.98.98,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,124,3.42
8.222.215.228,2083,2083,TRUE,SIN,Asia Pacific,Singapore,74,3.42
8.219.170.232,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,3.41
8.219.153.237,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,91,3.41
8.210.207.214,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,100,3.41
8.219.198.139,2087,2087,TRUE,SIN,Asia Pacific,Singapore,132,3.41
8.219.194.170,8443,8443,TRUE,SIN,Asia Pacific,Singapore,113,3.41
8.219.42.72,8443,8443,TRUE,SIN,Asia Pacific,Singapore,94,3.4
47.76.37.57,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,46,3.39
47.243.70.186,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,90,3.39
47.245.86.230,2083,2083,TRUE,SIN,Asia Pacific,Singapore,54,3.38
47.245.114.163,2053,2053,TRUE,SIN,Asia Pacific,Singapore,58,3.38
8.219.170.232,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,3.38
47.236.80.110,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,3.38
47.236.145.85,2083,2083,TRUE,SIN,Asia Pacific,Singapore,111,3.36
8.218.143.10,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,3.36
8.218.146.204,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,80,3.36
47.238.35.50,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,159,3.36
47.242.176.237,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,93,3.36
47.242.125.241,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,52,3.34
8.219.87.30,2083,2083,TRUE,SIN,Asia Pacific,Singapore,77,3.33
47.254.174.106,443,443,TRUE,FRA,Europe,Frankfurt,269,3.33
8.210.207.214,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,42,3.32
8.219.209.14,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,3.32
8.219.78.188,8443,8443,TRUE,SIN,Asia Pacific,Singapore,131,3.31
8.222.187.4,2096,2096,TRUE,SIN,Asia Pacific,Singapore,76,3.3
8.219.113.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,128,3.3
47.236.253.41,2096,2096,TRUE,SIN,Asia Pacific,Singapore,100,3.3
8.219.124.227,2096,2096,TRUE,SIN,Asia Pacific,Singapore,74,3.28
8.217.239.116,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,105,3.28
47.245.96.80,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,3.28
8.219.174.213,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,3.27
8.222.183.242,2053,2053,TRUE,SIN,Asia Pacific,Singapore,53,3.26
47.76.225.255,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,101,3.26
47.236.10.182,2087,2087,TRUE,SIN,Asia Pacific,Singapore,85,3.26
47.250.152.215,80,443,TRUE,SIN,Asia Pacific,Singapore,57,3.26
47.76.251.55,443,443,TRUE,HKG,Asia Pacific,Hong Kong,68,3.24
8.218.178.79,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,72,3.24
47.76.213.245,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,75,3.24
47.245.86.230,443,443,TRUE,SIN,Asia Pacific,Singapore,49,3.24
47.250.153.57,80,443,TRUE,SIN,Asia Pacific,Singapore,45,3.23
47.242.252.237,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,61,3.23
8.217.149.28,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,113,3.22
8.210.207.214,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,3.22
47.76.189.102,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,87,3.2
8.210.244.38,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,97,3.19
47.245.96.80,2096,2096,TRUE,SIN,Asia Pacific,Singapore,90,3.19
47.250.11.137,80,443,TRUE,SIN,Asia Pacific,Singapore,51,3.18
8.222.191.138,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,3.18
8.219.237.250,2087,2087,TRUE,SIN,Asia Pacific,Singapore,110,3.17
47.76.204.76,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,84,3.17
47.245.118.70,8443,8443,TRUE,SIN,Asia Pacific,Singapore,108,3.14
47.242.202.230,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,53,3.14
47.243.107.148,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,90,3.13
47.245.126.151,2087,2087,TRUE,SIN,Asia Pacific,Singapore,125,3.12
8.222.179.231,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,3.11
8.220.195.140,443,443,TRUE,ICN,Asia Pacific,Seoul,65,3.11
47.242.17.250,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,3.11
8.217.123.243,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,71,3.1
8.217.193.25,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,85,3.09
8.219.78.188,2096,2096,TRUE,SIN,Asia Pacific,Singapore,87,3.09
8.222.222.64,2053,2053,TRUE,SIN,Asia Pacific,Singapore,57,3.09
47.76.213.245,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,65,3.07
47.245.86.230,2083,2083,TRUE,SIN,Asia Pacific,Singapore,70,3.05
47.76.227.128,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,42,3.05
47.242.202.230,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,66,3.05
8.219.210.64,2083,2083,TRUE,SIN,Asia Pacific,Singapore,96,3.05
47.238.5.0,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,70,3.05
47.245.102.52,2083,2083,TRUE,SIN,Asia Pacific,Singapore,53,3.04
47.250.47.68,80,443,TRUE,SIN,Asia Pacific,Singapore,44,3.04
47.245.102.52,8443,8443,TRUE,SIN,Asia Pacific,Singapore,50,3.03
8.219.198.139,2096,2096,TRUE,SIN,Asia Pacific,Singapore,174,3.03
8.218.81.14,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,55,3.01
47.245.105.224,8443,8443,TRUE,SIN,Asia Pacific,Singapore,75,3
47.236.165.25,2087,2087,TRUE,SIN,Asia Pacific,Singapore,81,2.99
47.245.102.52,2053,2053,TRUE,SIN,Asia Pacific,Singapore,38,2.99
47.243.243.14,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,2.98
47.237.81.112,2083,2083,TRUE,SIN,Asia Pacific,Singapore,137,2.97
47.236.80.110,2087,2087,TRUE,SIN,Asia Pacific,Singapore,34,2.96
47.250.50.53,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,35,2.96
47.245.102.52,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,2.96
8.219.161.129,2087,2087,TRUE,SIN,Asia Pacific,Singapore,20,2.95
8.218.126.53,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,81,2.95
47.76.249.116,80,443,TRUE,SIN,Asia Pacific,Singapore,47,2.94
8.217.145.40,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,67,2.94
8.219.110.81,8443,8443,TRUE,SIN,Asia Pacific,Singapore,68,2.94
8.210.175.109,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,47,2.93
47.243.186.171,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,136,2.93
8.219.66.156,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,226,2.92
8.219.198.34,2083,2083,TRUE,SIN,Asia Pacific,Singapore,99,2.92
47.236.174.206,2087,2087,TRUE,SIN,Asia Pacific,Singapore,92,2.91
47.238.43.79,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,60,2.91
47.76.227.40,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,52,2.9
47.250.14.147,80,443,TRUE,SIN,Asia Pacific,Singapore,52,2.9
8.222.222.64,2083,2083,TRUE,SIN,Asia Pacific,Singapore,44,2.88
47.236.9.152,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,2.87
8.222.249.190,2083,2083,TRUE,SIN,Asia Pacific,Singapore,49,2.85
47.242.17.250,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,76,2.85
8.218.1.163,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,79,2.84
47.250.13.77,80,443,TRUE,SIN,Asia Pacific,Singapore,57,2.82
47.245.105.224,2083,2083,TRUE,SIN,Asia Pacific,Singapore,103,2.82
8.210.55.134,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,87,2.82
47.76.251.55,443,443,TRUE,HKG,Asia Pacific,Hong Kong,34,2.81
47.245.105.224,2096,2096,TRUE,SIN,Asia Pacific,Singapore,92,2.8
8.222.193.65,2053,2053,TRUE,SIN,Asia Pacific,Singapore,64,2.79
47.242.176.237,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,49,2.78
47.76.159.146,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,46,2.77
47.250.57.49,80,443,TRUE,SIN,Asia Pacific,Singapore,44,2.77
47.76.37.57,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,73,2.77
47.76.33.40,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,66,2.75
47.236.165.25,2096,2096,TRUE,SIN,Asia Pacific,Singapore,48,2.74
8.219.84.214,2083,2083,TRUE,SIN,Asia Pacific,Singapore,141,2.73
47.243.183.127,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,45,2.73
47.236.125.62,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,157,2.72
8.219.120.87,2096,2096,TRUE,SIN,Asia Pacific,Singapore,65,2.72
8.210.203.7,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,120,2.71
47.237.125.8,8443,8443,TRUE,SIN,Asia Pacific,Singapore,80,2.71
8.219.66.156,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,224,2.71
8.217.123.243,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,70,2.7
47.76.227.40,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,38,2.68
47.76.29.115,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,82,2.68
47.245.105.224,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,2.67
8.217.66.3,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,75,2.67
8.217.193.25,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,71,2.66
47.243.18.199,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,2.66
47.245.102.52,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,2.66
8.210.203.7,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,66,2.65
47.236.118.216,2083,2083,TRUE,SIN,Asia Pacific,Singapore,117,2.65
8.219.229.190,8443,8443,TRUE,SIN,Asia Pacific,Singapore,98,2.64
47.76.227.40,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,33,2.63
47.243.243.14,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,94,2.63
8.217.250.5,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,72,2.61
8.210.146.108,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,82,2.6
47.238.0.114,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,86,2.59
8.222.193.65,443,443,TRUE,SIN,Asia Pacific,Singapore,63,2.59
47.243.139.85,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,106,2.58
47.76.249.116,80,443,TRUE,SIN,Asia Pacific,Singapore,73,2.57
47.250.159.36,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,45,2.57
47.242.157.96,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,63,2.56
8.222.215.228,2083,2083,TRUE,SIN,Asia Pacific,Singapore,112,2.52
47.245.96.80,2083,2083,TRUE,SIN,Asia Pacific,Singapore,78,2.51
8.219.111.147,8443,8443,TRUE,SIN,Asia Pacific,Singapore,113,2.51
47.250.159.36,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,37,2.5
8.217.127.73,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,67,2.5
8.219.210.64,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,2.49
47.245.102.52,2087,2087,TRUE,SIN,Asia Pacific,Singapore,53,2.47
8.218.146.204,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,102,2.47
8.219.153.237,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,161,2.46
47.236.75.113,2053,2053,TRUE,SIN,Asia Pacific,Singapore,32,2.44
8.219.199.220,2087,2087,TRUE,SIN,Asia Pacific,Singapore,112,2.43
47.236.125.62,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,234,2.4
47.236.125.62,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,169,2.4
47.245.118.70,2087,2087,TRUE,SIN,Asia Pacific,Singapore,119,2.4
8.209.126.4,443,443,TRUE,FRA,Europe,Frankfurt,266,2.37
47.90.141.204,443,443,TRUE,LAX,North America,Los Angeles,252,2.36
8.219.42.72,2096,2096,TRUE,SIN,Asia Pacific,Singapore,128,2.36
47.236.205.188,2087,2087,TRUE,SIN,Asia Pacific,Singapore,34,2.35
47.238.131.39,443,443,TRUE,HKG,Asia Pacific,Hong Kong,91,2.34
47.243.42.155,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,96,2.34
8.222.137.192,443,443,TRUE,SIN,Asia Pacific,Singapore,53,2.34
